HIP,RArad,DErad,Hpmag
105570,320.72325718,6.81111327,5.1828
105576,320.75196438,-22.6690491,5.7197
105652,320.99475031,24.27409145,5.7807
105665,321.03999254,-20.85156,5.5439
105668,321.04766019,-12.87813005,5.5576
105696,321.1033288,-41.00669476,5.7614
105703,321.14155653,26.17454454,5.7469
105761,321.30423818,-9.74813997,5.7775
105767,321.3206873,-3.55657775,5.6151
105769,321.33078476,46.71422444,5.671
105811,321.44591739,36.66740768,5.8888
105854,321.59479224,-37.82940299,5.8024
105858,321.61038372,-65.36814437,4.3296
105881,321.66678228,-22.41137849,3.9246
105891,321.68731202,52.89852489,5.9731
105898,321.71487474,48.83510517,5.3319
105913,321.75692359,-42.54796566,5.5984
105928,321.8118112,-21.19612767,5.9227
105942,321.83901764,37.11679188,5.2566
105966,321.91679152,27.60854345,5.4101
105972,321.94232231,66.80914596,5.3893
106003,322.0339951,32.22513669,5.8333
106032,322.1648953,70.5606948,3.1438
106039,322.18048328,-21.80716674,4.6602
106044,322.18661404,-69.50527328,5.3361
106062,322.24898803,22.17940396,5.7663
106093,322.36213797,46.54033182,5.385
106140,322.48699874,23.63882924,4.6178
106227,322.74705675,60.45944013,5.5688
106278,322.88966964,-5.5711556,3.0404
106327,323.02442144,-41.17933639,5.4585
106340,323.06072954,-33.94461293,5.9935
106393,323.2357404,49.97760045,5.7612
106429,323.34805423,-44.84869455,5.738
106481,323.4953034,45.59206604,4.1415
106551,323.69365617,38.53382667,5.0402
106559,323.71278764,-20.0843821,5.7931
106592,323.82344298,-3.98329313,5.9559
106642,324.0101753,45.37458721,5.4594
106654,324.04543317,-26.17145711,5.797
106711,324.23740457,40.41349071,5.1005
106723,324.27009486,-19.46601356,4.4457
106786,324.43767525,-7.85414192,4.7431
106787,324.43903463,19.3185747,5.5357
106801,324.48011139,62.08194691,4.8435
106856,324.63280754,5.77167297,5.7321
106886,324.74008404,57.48904998,5.6455
106890,324.7453923,57.48741588,5.7161
106897,324.75463614,20.26545342,5.8498
106944,324.88868681,2.24376263,5.2671
106985,325.02225947,-16.66225299,3.766
106999,325.04608757,43.27380055,5.18
107089,325.36863468,-77.38946227,3.8981
107095,325.38722006,-14.04686028,5.2938
107119,325.47948418,71.31118707,4.7136
107128,325.5026622,-23.26262534,5.4033
107129,325.50450052,35.51019535,5.9822
107136,325.52358191,51.18962697,4.6443
107144,325.54214703,1.28527339,5.8103
107151,325.56435412,5.68015139,5.3834
107162,325.59558627,41.07702294,5.7583
107188,325.66423829,-18.86630104,4.8793
107230,325.76719077,72.32018265,5.3447
107232,325.7683343,-14.39975873,5.9541
107235,325.77701203,41.1549997,5.5991
107253,325.85677895,38.28360054,5.7095
107259,325.87689594,58.78005303,3.9123
107310,326.03501863,28.74322256,4.6029
107315,326.0464175,9.87500758,2.546
107348,326.12787717,17.35004339,4.5102
107354,326.161267,25.64500303,4.2347
107380,326.23661583,-33.02555295,4.3337
107382,326.25102872,-9.0824242,5.2628
107418,326.3622054,61.12081063,4.3911
107423,326.37002165,-71.00882134,5.9956
107472,326.51816052,22.94888565,5.4378
107516,326.63263739,-2.21280599,5.9868
107517,326.63366741,-11.36593184,5.5804
107533,326.69835766,49.30957461,4.2016
107556,326.7595222,-16.12656594,2.9409
107575,326.80815958,2.6861309,5.6423
107586,326.85544802,60.69269379,5.6296
107608,326.93405548,-30.8983061,5.0443
107649,327.06503772,-47.30289771,5.6986
107763,327.46117455,30.17427849,5.0858
107773,327.50054326,-64.71244356,5.79
107788,327.5360164,17.28595673,5.4265
107835,327.69677419,-69.62940444,5.6606
107843,327.72604135,-82.71882396,5.4143
107887,327.89264813,19.82664926,5.7499
107930,328.00425773,55.79674473,5.6923
107975,328.12481712,28.79369227,5.6173
108022,328.26567734,25.92513873,5.038
108036,328.32326581,-13.55180158,5.1704
108060,328.40569618,19.6683801,5.7013
108085,328.48189257,-37.36482314,2.9763
108102,328.54309222,-4.27595744,5.8819
108165,328.72149173,56.61123245,5.9029
108226,328.87912899,65.3208121,5.8832
108294,329.09495158,-37.25363149,5.4854
108317,329.16310074,63.62556662,5.111
108339,329.23495308,12.07652569,5.5645
108431,329.47929537,-54.99256657,4.4784
108505,329.72294985,62.69795161,5.9927
108535,329.81293282,73.18028411,5.1402
108543,329.82450056,-38.39509331,5.6691
108612,330.03299583,6.71743588,5.9625
108661,330.20922935,-28.45373748,5.4012
108691,330.27087897,0.60474361,5.762
108693,330.27214599,13.11996129,5.6918
108699,330.28849825,8.25717123,5.7854
108758,330.46074216,52.88224626,5.7546
108772,330.51906609,58.00037045,5.546
108845,330.73615739,44.64994162,5.5742
108868,330.81846376,-6.52242696,5.7134
108870,330.82266485,-56.77980581,4.831
108874,330.82845681,-2.15533586,4.6852
108875,330.82925898,11.38655609,5.8196
108917,330.94650695,64.62775445,4.352
108924,330.97054203,63.11977887,5.2411
108975,331.15316165,-26.82233557,5.91
108991,331.19764094,-0.90623952,5.3574
109005,331.25199898,62.78552935,5.4101
109017,331.28663086,62.27982112,5.123
109023,331.2971479,26.67361814,5.9083
109056,331.39439415,28.96400372,5.6827
109068,331.41954963,5.0582845,4.999
109074,331.44593869,-0.31982628,3.108
109081,331.46229745,-59.63594165,5.7644
109102,331.50816602,45.01438587,5.2044
109111,331.52876536,-39.54304883,4.6247
109139,331.60918856,-13.86954036,4.2648
109176,331.75197737,25.34504611,3.8678
109209,331.86882226,19.47543637,5.8215
109240,331.95971997,21.7030916,5.7714
109268,332.05781852,-46.96061595,1.6983
109285,332.09563853,-32.98839828,4.5232
109289,332.10803382,-34.04372107,5.1195
109332,332.24579386,-18.51957325,5.7504
109352,332.30698197,33.17249776,5.7472
109400,332.4515294,72.34119931,4.9537
109404,332.48213082,-34.01503534,5.4373
109410,332.49688618,33.17826762,4.3853
109422,332.53534843,-32.54844044,5.0428
109427,332.54924876,6.19778923,3.5534
109471,332.65608491,11.62467185,5.8757
109472,332.6561026,-11.5649589,5.3954
109474,332.66209141,70.13251377,5.6119
109492,332.71359145,58.20124993,3.512
109521,332.79073354,50.82328918,5.4316
109556,332.87743441,59.41451435,5.129
109572,332.95214663,56.83904215,5.3618
109592,333.00839286,60.7590718,5.531
109620,333.09352262,63.29107184,5.8161
109654,333.19921279,34.6047127,5.51
109693,333.29239425,86.10785692,5.2659
109737,333.43494764,-25.18092497,5.6927
109745,333.45491293,45.4406033,5.5437
109754,333.4695896,39.714889,4.649
109786,333.57507299,-21.07470099,5.4748
109789,333.57806767,-27.76691237,5.4081
109831,333.68471114,42.95396378,5.7326
109857,333.75699565,57.0434651,4.2584
109908,333.90368634,-41.3467503,4.9496
109937,333.99237584,37.74873468,4.29
109973,334.11070258,-41.62720174,5.2712
110000,334.20018146,-12.83144762,5.5095
110003,334.20819337,-7.78323721,4.3335
110009,334.21916734,-9.04003738,5.9623
110023,334.27709251,-5.38721128,5.9069
110078,334.46123343,-77.51158784,5.5621
110103,334.55247852,62.8043638,5.9234
110109,334.56326022,-53.62553609,5.5015
110130,334.62574143,-60.25949478,3.0103
110256,335.00616735,-80.43964288,4.9203
110273,335.049615,-7.82110583,5.3365
110298,335.11485389,5.78949269,5.3648
110351,335.25636797,46.53656483,4.5201
110371,335.33053153,28.33051593,4.7984
110386,335.37946389,12.20517245,4.7989
110391,335.39823049,-21.59802462,5.2868
110395,335.41374933,-1.38735307,3.8423
110478,335.68409091,-45.94791814,5.4957
110506,335.78246321,-45.92834758,5.712
110529,335.87827422,-24.7626553,5.6922
110538,335.89015152,52.22949969,4.5867
110578,336.0286191,-4.83700137,5.7843
110602,336.11262499,-13.52940379,5.9276
110609,336.12914858,49.47640071,4.6112
110618,336.14329525,-72.25377381,5.3997
110649,336.23413617,-57.79661013,5.4504
110668,336.29329896,-70.43147071,5.8679
110672,336.31921853,1.37739264,4.7397
110725,336.50326183,70.77088525,5.6373
110778,336.64228304,-16.74214649,5.6854
110785,336.655075,4.39363777,5.868
110787,336.67685928,78.78594328,5.8918
110817,336.7721311,65.13227465,5.5969
110838,336.83280454,-64.96637932,4.4819
110882,336.9644877,4.69641085,4.9476
110935,337.15600499,-67.48888737,5.6281
110936,337.16325823,-39.13140091,5.633
110960,337.2075006,-0.02006525,3.745
110986,337.2831351,9.12908361,5.7141
110991,337.29269968,58.41518974,4.2767
110992,337.29254376,26.76320918,5.9534
110997,337.31730887,-43.4955543,4.1394
111022,337.38259511,47.70689496,4.428
111043,337.43935579,-43.74922758,4.1414
111056,337.47070045,78.82433735,5.4933
111062,337.49145188,4.43205711,5.5934
111068,337.50746972,32.57267241,5.6334
111104,337.62192345,43.12338982,4.4912
111123,337.66173036,-10.67788576,4.8253
111169,337.82239908,50.28244982,3.782
111188,337.87620651,-32.34602794,4.3003
111196,337.90761549,-85.96740195,5.9251
111242,338.06781203,76.22646836,5.7143
111259,338.10989412,39.77975489,5.9353
111310,338.25005266,-61.98207292,4.9252
111362,338.41902776,56.62463734,5.8826
111449,338.67291137,-20.70785938,5.3105
111497,338.83887047,-0.11736125,4.0159
111532,338.94073572,73.64312725,5.1679
111546,338.96785164,39.63434125,5.6818
111600,339.14778893,-31.66369312,5.9843
111643,339.2450826,-40.59086502,5.8877
111660,339.30359561,75.3717918,5.8915
111674,339.34360784,51.54537405,4.7078
111710,339.43925411,-4.22776299,5.2036
111795,339.65778005,56.79571039,5.117
111797,339.66272764,63.58452132,5.2206
111809,339.71443125,-33.0813831,5.6829
111841,339.81532866,39.05028304,4.8135
111944,340.12825984,44.2762807,4.6569
111954,340.16385643,-27.04361507,4.1591
111974,340.21882573,14.54886022,5.8645
112029,340.3653119,10.83139097,3.3887
112031,340.36938145,40.22546305,5.2003
112051,340.43920688,29.30768877,4.8053
112122,340.66639547,-46.8845658,2.0699
112158,340.75053559,30.22130744,3.0897
112203,340.8748695,-41.41411834,5.0001
112211,340.89688593,-18.83030721,4.8257
112242,341.0228564,41.81922704,5.2724
112374,341.40771684,-53.50016313,5.0034
112381,341.42003174,-46.54729976,5.6708
112405,341.51551289,-81.38161726,4.1964
112417,341.54210535,44.54597657,5.9267
112440,341.63267659,23.56567915,4.132
112447,341.67267262,12.17408382,4.3058
112519,341.87061391,83.15371568,4.9246
112529,341.88828101,-19.61287454,5.4042
112542,341.92812882,-14.05640559,5.6869
112590,342.04611252,37.41684231,5.9819
112623,342.13832136,-51.31670358,3.519
112716,342.39795748,-13.59253754,4.1494
112724,342.42046746,66.20071079,3.6704
112731,342.44261921,55.90268451,5.5956
112748,342.50041798,24.60168465,3.6685
112778,342.59070166,41.95340298,5.939
112781,342.59477533,-80.12381458,5.2851
112832,342.75894046,-39.15681778,5.5622
112864,342.84378516,61.69663882,5.7603
112917,343.00811353,43.31236511,5.0542
112935,343.09902703,9.83555719,5.2642
112948,343.1314911,-32.87545009,4.4671
112961,343.15360163,-7.57967866,3.8072
113031,343.36954615,-11.61651889,5.7735
113048,343.41732809,44.74920134,5.8442
113084,343.52879486,40.37683655,5.9826
113116,343.60160125,84.34611869,4.8398
113136,343.66266392,-15.8207595,3.2964
113148,343.69001971,-16.27174198,5.697
113184,343.79560067,-4.98787785,5.8916
113186,343.80676836,8.8160955,4.9155
113222,343.93538839,36.35139371,5.722
113246,343.98704989,-32.53970217,4.3677
113281,344.09846232,41.60388635,5.5503
113288,344.10832755,49.73355089,5.0835
113307,344.19925865,-47.96922589,5.7836
113327,344.26872435,48.68408121,5.3058
113357,344.36604474,20.76868422,5.5865
113368,344.41177299,-29.6218368,1.1808
113503,344.7991572,11.72894078,5.8372
113521,344.86417742,0.96309135,5.5933
113532,344.89901107,-29.46232347,5.5777
113561,345.0212662,56.9453814,5.234
113562,345.02402542,-25.16398663,5.8239
113638,345.22031025,-52.75410554,4.2774
113657,345.28123552,-50.95002915,5.8223
113669,345.33061435,-28.85390842,5.7046
113726,345.48019356,42.32597936,3.6041
113788,345.65140402,42.7578061,5.1243
113860,345.87401178,-34.749617,5.2013
113864,345.88686757,67.20918476,5.4022
113881,345.94305579,28.08245431,2.4861
113889,345.96919424,3.82007011,4.4527
113902,345.99845646,-41.47903193,5.9614
113919,346.04513207,50.05168381,4.8088
113957,346.16487842,-53.96464702,5.5022
113963,346.19007056,15.20536753,2.4784
113969,346.21728466,-68.82037961,5.6161
113996,346.29047827,-7.69381876,5.5152
114104,346.65337458,59.41976466,4.8322
114119,346.6700305,-23.74311645,4.6304
114131,346.71986837,-43.52032436,4.3881
114132,346.72333254,-38.89230677,5.6263
114144,346.75106607,9.40952263,4.6352
114155,346.7780796,25.46833952,4.9146
114167,346.81169403,-50.68662452,5.921
114200,346.91365663,46.38730384,5.4468
114210,346.93853308,49.29545494,5.7821
114222,346.97432508,75.38758141,4.5417
114254,347.08790104,-28.82356812,5.7612
114273,347.17017194,2.12761828,5.5777
114341,347.36150899,-21.17248556,3.8484
114347,347.3810619,8.67717185,5.0336
114365,347.43391057,59.33268923,5.762
114375,347.47865323,-22.45759272,4.8351
114382,347.49016975,-42.86116922,5.9361
114389,347.5061289,9.82210119,5.3743
114407,347.54049554,-40.59143559,5.9191
114421,347.58928238,-45.24664761,4.0494
114449,347.67759146,17.59443808,5.8326
114520,347.93414509,8.72012777,5.1992
114570,348.13717879,49.40597482,4.6066
114622,348.31143192,57.16763842,5.6989
114724,348.58055239,-6.04852732,4.3152
114745,348.65423559,74.23125473,5.8967
114775,348.74389513,-41.10512527,5.941
114822,348.89277054,-3.49637247,5.5869
114831,348.90711517,70.88808522,5.6194
114855,348.97198736,-9.08769568,4.409
114924,349.17580979,53.21404996,5.7005
114939,349.21229355,-7.72646636,4.9429
114948,349.23945152,-62.00113457,5.7592
114971,349.28955639,3.28224514,3.8482
114996,349.35754967,-58.23592746,4.0856
115022,349.43590185,49.01528305,4.8813
115033,349.47584833,-9.18249032,4.3607
115054,349.54077554,-40.8240634,5.638
115088,349.65586201,68.11141814,4.904
115102,349.70594515,-32.53183581,4.5777
115115,349.74021227,-9.61073133,4.9983
115126,349.77711994,-13.45844388,5.2453
115142,349.84941496,-5.12430273,5.6553
115152,349.87411656,48.62519599,5.6074
115191,349.96825489,42.07803393,5.9288
115227,350.08557152,5.38145173,5.217
115250,350.15926297,23.74035921,4.6423
115271,350.20626843,30.41508811,5.6994
115280,350.22153607,38.18247471,5.8709
115312,350.31462903,-26.98674163,5.8058
115355,350.47885841,31.81248121,5.3186
115395,350.63551939,60.13348941,5.6662
115404,350.66291857,-15.0393802,5.2594
115438,350.74292248,-20.10034511,4.118
115444,350.76898775,12.31395187,5.246
115537,351.05516139,-51.89108452,5.8568
115590,351.20936234,62.28283839,5.0493
115591,351.21175375,32.38487492,5.5421
115620,351.33072779,-56.84893511,5.7631
115623,351.34442226,23.40401237,4.5524
115669,351.51173865,-20.64186142,4.5083
115713,351.65226765,-52.72191913,5.6197
115738,351.73293869,1.25583751,4.9527
115746,351.74966498,87.30745689,5.6313
115755,351.78054512,42.91196851,5.7524
115769,351.81222491,-58.47627858,5.7961
115770,351.81840892,70.35979332,5.6535
115806,351.91820406,25.16736872,5.972
115830,351.99236594,6.37909729,4.4401
115836,352.01485887,-87.48224184,5.6572
115908,352.2538757,-63.1106227,5.6111
115919,352.28858441,12.76049296,4.7026
115990,352.50799771,58.54890992,4.8479
116076,352.82165634,39.2364017,5.3841
116231,353.24245046,-37.8183589,4.3517
116247,353.31927137,-20.91452486,4.7145
116250,353.3314395,-77.38533164,5.9516
116264,353.36703236,22.49881732,5.3007
116310,353.4881384,31.32532183,5.1219
116323,353.53731063,-1.24753465,5.9767
116354,353.65646141,40.2365522,5.6017
116355,353.65919424,33.49727582,5.7939
116380,353.7459603,71.6420491,5.9673
116389,353.76887763,-42.61510118,4.7331
116495,354.09727855,2.10207117,5.7848
116582,354.38346334,44.42903515,5.7926
116584,354.3904488,46.45917606,3.9695
116591,354.41474607,-13.06030589,5.8226
116602,354.46223059,-45.49232122,4.7715
116611,354.48655342,18.40062433,5.5029
116631,354.53407981,43.26807606,4.264
116709,354.78478083,50.47173727,5.3393
116714,354.79233269,75.29284855,5.9967
116727,354.83742562,77.63196666,3.3767
116758,354.94598726,-14.22204259,5.0456
116771,354.98675128,5.62735418,4.2373
116805,355.10184081,44.33397784,4.1257
116820,355.15921654,-32.07299499,5.4652
116889,355.39380765,-18.02690123,5.4718
116901,355.44082257,-17.81653312,4.9696
116918,355.48627562,7.25064591,5.9373
116928,355.51200755,1.78041748,4.5578
116957,355.61588921,-15.4479757,5.4193
116971,355.68035373,-14.54474223,4.4801
117020,355.84315216,10.33150837,5.1767
117073,355.9976584,29.36155257,5.0892
117088,356.05010818,-64.40453517,5.8698
117089,356.05025917,-18.27692863,5.2227
117125,356.1695088,-78.79144456,5.9113
117218,356.50350955,-18.67836837,5.3591
117221,356.50849564,46.42029093,5.1394
117245,356.59806985,3.48687185,4.9586
117265,356.6530217,66.78225144,5.9362
117299,356.75797725,57.45137678,5.6564
117301,356.76411102,58.65185163,5.0475
117314,356.81642218,-11.91089904,5.9067
117315,356.81661501,-50.22640405,5.119
117371,356.97811564,67.8068126,5.0602
117375,356.98536113,-2.76161098,5.6538
117447,357.20906243,62.21451984,5.5888
117452,357.23116625,-28.13001466,4.5866
117491,357.36448193,1.07619555,5.8254
117567,357.63859556,-14.40143822,5.8249
117628,357.83856041,9.31350987,5.8504
117629,357.83884076,-18.90915455,5.1307
117683,357.99095923,2.93041939,5.7087
117689,358.02789048,-82.01876772,5.2657
117718,358.12205045,19.12036987,5.133
117730,358.15465748,10.94732841,5.3638
117756,358.21038482,-8.99669862,5.9224
117863,358.59598883,57.49939053,4.6682
117887,358.6943637,0.10934419,5.7395
118077,359.28539128,55.70573514,5.6774
118092,359.33241703,-62.95661201,5.9925
118114,359.38745322,-82.16974345,5.8895
118121,359.39571569,-64.29808258,5.0241
118131,359.43978965,25.14147902,4.6918
118209,359.66837695,-3.55580756,5.0432
118234,359.73218127,-52.74595629,5.2972
118243,359.75220732,55.75494079,4.8696
118268,359.82750958,6.86359368,4.1219
118277,359.86625695,-29.48515302,5.7064
118281,359.87222503,33.72413309,5.9232
118322,359.97879164,-65.57707765,4.4758
